"","word","n"
"6612","audi",1
"6613","audience",1
"6614","aufschreienden",1
"6615","auge",1
"6616","augean",1
"6617","augenscheinlicher",1
"6618","aujourd'hui",1
"6619","ausbeutung",1
"6620","ausbiz",1
"6621","auschwitz",1
"6622","autant",1
"6623","auth",1
"6624","autocrats",1
"6625","automated",1
"6626","automation",1
"6627","ava",1
"6628","avant",1
"6629","avasuomi",1
"6630","avent",1
"6631","avenue",1
"6632","avid",1
"6633","avouent",1
"6634","avvocato",1
"6635","awb's",1
"6636","awomansworth",1
"6637","ayi",1
"6638","ayud",1
"6639","aziz",1
"6640","b'way",1
"6641","ba",1
"6642","babies",1
"6643","baby",1
"6644","badge",1
"6645","badhygienetips",1
"6646","bagpipes",1
"6647","bags",1
"6648","bahamas",1
"6649","bailout",1
"6650","bait",1
"6651","balancetatruie",1
"6652","ballet",1
"6653","balloon",1
"6654","ballot",1
"6655","ballotpedia's",1
"6656","baltimore",1
"6657","bandera",1
"6658","banged",1
"6659","banklobbyistact",1
"6660","banlancetonagresseuse",1
"6661","banse",1
"6662","bansharialaw",1
"6663","bardzo",1
"6664","barefoot",1
"6665","barnabrute",1
"6666","barnr",1
"6667","barriers",1
"6668","baseless",1
"6669","basic",1
"6670","basta",1
"6671","bastard",1
"6672","basura",1
"6673","batchelor",1
"6674","bathroom",1
"6675","battle",1
"6676","bay",1
"6677","bbc",1
"6678","bbq",1
"6679","bc",1
"6680","bcgreens",1
"6681","bclp",1
"6682","bcndp",1
"6683","bcpoli",1
"6684","bdsm",1
"6685","beams",1
"6686","bearding",1
"6687","bears",1
"6688","bearsnation",1
"6689","beaten",1
"6690","beater",1
"6691","beats",1
"6692","beaucoup",1
"6693","beautifulwomen",1
"6694","becasella",1
"6695","becky",1
"6696","bedeutet",1
"6697","beeeotch",1
"6698","beetje",1
"6699","beg",1
"6700","behalf.totally",1
"6701","beim",1
"6702","bein",1
"6703","bekannten",1
"6704","belange",1
"6705","belegschaft",1
"6706","belgian",1
"6707","belleza",1
"6708","belong",1
"6709","beloond",1
"6710","belted",1
"6711","bengahzi",1
"6712","benign",1
"6713","benjaminthomaswolf",1
"6714","bereits",1
"6715","berita",1
"6716","berman",1
"6717","berta",1
"6718","beruflichen",1
"6719","besseyiest",1
"6720","bestellen",1
"6721","bestiality",1
"6722","bestsellers",1
"6723","bestwaystosay",1
"6724","bestwaystosaysorry",1
"6725","bete",1
"6726","betrachten",1
"6727","betrayal",1
"6728","betrayed",1
"6729","betrifft",1
"6730","bevisar",1
"6731","bevorderen",1
"6732","bewegu",1
"6733","bewegung",1
"6734","bewps",1
"6735","beziehungs",1
"6736","beziehungsstreit",1
"6737","bezkrytyczna",1
"6738","bhadbhabie",1
"6739","bhat",1
"6740","bi",1
"6741","bibliography",1
"6742","bietet",1
"6743","bikinis",1
"6744","bila",1
"6745","bilan",1
"6746","bilboard",1
"6747","bilder",1
"6748","bildet",1
"6749","billie",1
"6750","bills",1
"6751","bimbo",1
"6752","bingung",1
"6753","bio",1
"6754","biography",1
"6755","bipartisan",1
"6756","bishop",1
"6757","bisq",1
"6758","bist",1
"6759","bites",1
"6760","blackandbrown",1
"6761","blackandwhite",1
"6762","blackbox",1
"6763","blackcube",1
"6764","blackmailing",1
"6765","blacks",1
"6766","blackwomen",1
"6767","blackwomeninhollywood",1
"6768","blameless",1
"6769","blamesexist",1
"6770","bland",1
"6771","bless",1
"6772","blessed",1
"6773","blesses",1
"6774","blico",1
"6775","blinders",1
"6776","blocking",1
"6777","blogger",1
"6778","blogpost",1
"6779","blogs",1
"6780","blood",1
"6781","blowjob",1
"6782","bluetsunami",1
"6783","bluewave",1
"6784","blvd",1
"6785","bnholland",1
"6786","boaproject",1
"6787","boards",1
"6788","boasting",1
"6789","boat",1
"6790","boca",1
"6791","bocaraton",1
"6792","bodasglitz",1
"6793","bodyguard",1
"6794","bodypositive",1
"6795","bodypositivity",1
"6796","boken",1
"6797","boletim",1
"6798","bomb",1
"6799","bombdiggity",1
"6800","boner",1
"6801","bonus",1
"6802","bonuses",1
"6803","boo",1
"6804","boobs",1
"6805","bookers",1
"6806","booklover",1
"6807","booksgs",1
"6808","bookworm",1
"6809","booty",1
"6810","borde",1
"6811","borders",1
"6812","boring",1
"6813","bostonpizza",1
"6814","botched",1
"6815","bother",1
"6816","bots.bot",1
"6817","bottom",1
"6818","boulvarde",1
"6819","bounce",1
"6820","box",1
"6821","boycotting",1
"6822","boyfriends",1
"6823","br",1
"6824","brah",1
"6825","brains",1
"6826","brainwashing",1
"6827","brandgef",1
"6828","brands",1
"6829","branschf",1
"6830","brasil",1
"6831","brasileiro",1
"6832","bravest",1
"6833","brazy",1
"6834","breast",1
"6835","breasted",1
"6836","breastfeeding",1
"6837","bredesen",1
"6838","breeder_",1
"6839","breitbart",1
"6840","brightest",1
"6841","britain",1
"6842","broadcaster",1
"6843","broderick",1
"6844","broderick's",1
"6845","bros",1
"6846","brother",1
"6847","brotherhoodnra",1
"6848","browsing",1
"6849","brukand",1
"6850","brukandes",1
"6851","brute",1
"6852","bryant's",1
"6853","bugger",1
"6854","buildthe",1
"6855","built",1
"6856","bull",1
"6857","bullied",1
"6858","bully",1
"6859","bulshit",1
"6860","bumblemusthinkurinalowplaceinurlifeifuragirlonadatingapp",1
"6861","burden",1
"6862","buried",1
"6863","businesswoman",1
"6864","busque",1
"6865","buttering",1
"6866","buy",1
"6867","caa",1
"6868","cabinetreshuffle",1
"6869","cabo",1
"6870","cad",1
"6871","cada",1
"6872","cadaver",1
"6873","cadems",1
"6874","cafedoingcom",1
"6875","cake",1
"6876","cal",1
"6877","cale",1
"6878","caleg",1
"6879","calendar",1
"6880","cali",1
"6881","california's",1
"6882","californian",1
"6883","calladas",1
"6884","callaron",1
"6885","calle",1
"6886","callmebyyourname",1
"6887","calm",1
"6888","calmly",1
"6889","cambios",1
"6890","camino",1
"6891","camp",1
"6892","campos",1
"6893","campuses",1
"6894","cancelling",1
"6895","cannibal",1
"6896","capable",1
"6897","capitalize",1
"6898","cappio",1
"6899","caraotainvestiga",1
"6900","card",1
"6901","cardi",1
"6902","cared",1
"6903","carin",1
"6904","carleton",1
"6905","carreia",1
"6906","carroll",1
"6907","carswell",1
"6908","cartell",1
"6909","cartells",1
"6910","casey",1
"6911","casi",1
"6912","caso",1
"6913","casualties",1
"6914","caza",1
"6915","cbs",1
"6916","celebs",1
"6917","cell",1
"6918","celo",1
"6919","census",1
"6920","cent",1
"6921","centers",1
"6922","centralsaysenough",1
"6923","centres",1
"6924","centro",1
"6925","ceos",1
"6926","ceramicsatnas",1
"6927","ceres",1
"6928","cerotoleranciaalacososexual",1
"6929","ces",1
"6930","cesar2018",1
"6931","cessitant",1
"6932","cessiteront",1
"6933","chan",1
"6934","change_up",1
"6935","changements",1
"6936","changethatlasts",1
"6937","chant",1
"6938","chaplain",1
"6939","char",1
"6940","character",1
"6941","characters",1
"6942","charity",1
"6943","chatting",1
"6944","cherlich",1
"6945","chez",1
"6946","chi",1
"6947","chicagobears",1
"6948","childbirth",1
"6949","childhoodcan",1
"6950","children's",1
"6951","childrenmatter",1
"6952","childrenofcolormatter",1
"6953","childvictims",1
"6954","childvictimsact",1
"6955","chinese",1
"6956","chir",1
"6957","chiste",1
"6958","chlich",1
"6959","cho",1
"6960","choreoplay",1
"6961","christendomtoo",1
"6962","christine",1
"6963","chuckling",1
"6964","ciencia",1
"6965","cinematography",1
"6966","cio",1
"6967","circulate",1
"6968","circulating",1
"6969","cita",1
"6970","citing",1
"6971","citizenship",1
"6972","citoyen",1
"6973","ciudaddelasmujeres",1
"6974","ciudadesseguras",1
"6975","civilengineer",1
"6976","civilians",1
"6977","cjad",1
"6978","claire",1
"6979","claracarter",1
"6980","clarence",1
"6981","clarencethomas",1
"6982","clarera",1
"6983","clarke",1
"6984","clase",1
"6985","classroom",1
"6986","claudia",1
"6987","cleansing",1
"6988","cleared",1
"6989","cleats",1
"6990","cleavage",1
"6991","clergyperson",1
"6992","cleveland",1
"6993","climate",1
"6994","climatechangematters",1
"6995","clinic",1
"6996","clinton's",1
"6997","clips",1
"6998","clitoris",1
"6999","clobber",1
"7000","clone",1
"7001","closer",1
"7002","clothing",1
"7003","clubs",1
"7004","clump",1
"7005","cnf",1
"7006","coach",1
"7007","coaches",1
"7008","coalition",1
"7009","codeofvets",1
"7010","coexist",1
"7011","coffee",1
"7012","cogiendo",1
"7013","cognitivedissonance",1
"7014","cogs",1
"7015","coi",1
"7016","coincidence",1
"7017","coincidimos",1
"7018","col",1
"7019","colau",1
"7020","cold",1
"7021","coleg",1
"7022","collecting",1
"7023","collectively",1
"7024","collusion",1
"7025","coloradochurch",1
"7026","coloradosprings",1
"7027","coloradospringschurch",1
"7028","coloradospringsworship",1
"7029","coloradoworship",1
"7030","colorful",1
"7031","column",1
"7032","column.the",1
"7033","combinaci",1
"7034","combined",1
"7035","cometidos",1
"7036","comfortable",1
"7037","comm",1
"7038","communities",1
"7039","comp",1
"7040","comparable",1
"7041","comparison",1
"7042","comparte",1
"7043","compartir",1
"7044","complimenti",1
"7045","complying",1
"7046","composers",1
"7047","comprehend",1
"7048","comprends",1
"7049","comprueban",1
"7050","computer",1
"7051","conceived",1
"7052","concocted",1
"7053","concretos",1
"7054","condanne",1
"7055","conditioning",1
"7056","conductor",1
"7057","confirmation",1
"7058","confirms",1
"7059","conhecia",1
"7060","connect",1
"7061","connected",1
"7062","conoces",1
"7063","consenting",1
"7064","consequence",1
"7065","conservation",1
"7066","conservatively",1
"7067","consiste",1
"7068","conspirat",1
"7069","conspirators",1
"7070","constructural",1
"7071","consumers",1
"7072","consuming",1
"7073","consummate",1
"7074","contenido",1
"7075","continually",1
"7076","contributehelp",1
"7077","controlled",1
"7078","controlling",1
"7079","conve",1
"7080","convention",1
"7081","conversaci",1
"7082","convertido",1
"7083","convict",1
"7084","convince",1
"7085","coogee",1
"7086","coolest",1
"7087","cooligan",1
"7088","copolitics",1
"7089","coraje",1
"7090","coreanas",1
"7091","corey",1
"7092","corporatesupport",1
"7093","corrective",1
"7094","correspondent",1
"7095","corus",1
"7096","cosas",1
"7097","cosentimiento",1
"7098","costing",1
"7099","country.women",1
"7100","couper",1
"7101","coups",1
"7102","courthouse",1
"7103","courts",1
"7104","courtsmatter",1
"7105","couse",1
"7106","couteau",1
"7107","couture",1
"7108","covenantal",1
"7109","covered",1
"7110","covering",1
"7111","coverup",1
"7112","cr",1
"7113","crackdown",1
"7114","crash",1
"7115","crashes",1
"7116","crazyascougarshitcoveredingravel",1
"7117","createtoinspire",1
"7118","creating",1
"7119","creativewriting",1
"7120","credibility",1
"7121","credits",1
"7122","creepyclassicrock",1
"7123","cri",1
"7124","crikets",1
"7125","cristinagarcia",1
"7126","criticizing",1
"7127","critics",1
"7128","croft's",1
"7129","crossing",1
"7130","crowd",1
"7131","crowd.i",1
"7132","crowds",1
"7133","crusaders",1
"7134","csidefunny",1
"7135","csmonitor",1
"7136","cswbigshare",1
"7137","ctv",1
"7138","ctvmontreal",1
"7139","cu",1
"7140","cuban",1
"7141","cuenta",1
"7142","cuestiones",1
"7143","cuidado.texto",1
"7144","cuidan",1
"7145","cula",1
"7146","cultfilm",1
"7147","culturally",1
"7148","culturalmente",1
"7149","cultures",1
"7150","cuotas",1
"7151","curious",1
"7152","currentevents",1
"7153","curriculum",1
"7154","cussed",1
"7155","cuz",1
"7156","cuzmen",1
"7157","cvt",1
"7158","cyberbullying",1
"7159","d'aille",1
"7160","d'ailleurs",1
"7161","d'emp",1
"7162","daarom",1
"7163","dabei",1
"7164","daddy's",1
"7165","daddyfarrakhan",1
"7166","dado",1
"7167","daejeon",1
"7168","dagen",1
"7169","daje",1
"7170","dallas",1
"7171","damond",1
"7172","damsel",1
"7173","danarelrapedme",1
"7174","dann",1
"7175","dari",1
"7176","darian",1
"7177","das:trauern",1
"7178","dashner",1
"7179","database",1
"7180","dataliberation",1
"7181","daterape",1
"7182","dates",1
"7183","daughter's",1
"7184","dawn",1
"7185","day.every",1
"7186","dazu",1
"7187","dccomics",1
"7188","dchen",1
"7189","deadline",1
"7190","deadthat's",1
"7191","deal:in",1
"7192","dealing",1
"7193","deathforrape",1
"7194","debt",1
"7195","debunks",1
"7196","debuts",1
"7197","declaraciones",1
"7198","declares",1
"7199","decline",1
"7200","decry",1
"7201","defendthesecond",1
"7202","defensesupports",1
"7203","defiende",1
"7204","definition",1
"7205","degenerate",1
"7206","degrading",1
"7207","deja",1
"7208","dejen",1
"7209","deliberately",1
"7210","delicious",1
"7211","delightful",1
"7212","delivers",1
"7213","demo",1
"7214","demonstrated",1
"7215","demonstrations",1
"7216","denk",1
"7217","dennoch",1
"7218","dental",1
"7219","dente",1
"7220","dependent",1
"7221","deportation.all",1
"7222","depth",1
"7223","deptofdefense",1
"7224","deputy",1
"7225","describe",1
"7226","description",1
"7227","desesperado",1
"7228","desigualdad",1
"7229","desigualdades",1
"7230","desist",1
"7231","desperate",1
"7232","despido",1
"7233","desprestigiando",1
"7234","desse",1
"7235","dessv",1
"7236","destacan",1
"7237","destapar",1
"7238","destruction",1
"7239","detain",1
"7240","detective",1
"7241","detector",1
"7242","detonadora",1
"7243","detroit",1
"7244","deutschland",1
"7245","devilsplayground",1
"7246","devon",1
"7247","devotes",1
"7248","diainternacionaldelamuj",1
"7249","diatis",1
"7250","dich",1
"7251","didactic",1
"7252","didnt",1
"7253","die.wait",1
"7254","diego",1
"7255","diesen",1
"7256","dieses",1
"7257","differences",1
"7258","difficult",1
"7259","digested",1
"7260","digiday",1
"7261","digitalmarketing",1
"7262","dignity",1
"7263","dijous",1
"7264","dimwit",1
"7265","din",1
"7266","directe",1
"7267","directing",1
"7268","directions",1
"7269","diritto",1
"7270","disappearance",1
"7271","disappointing",1
"7272","disappointment",1
"7273","disarmdemocrats",1
"7274","discomfort",1
"7275","discount",1
"7276","discounted",1
"7277","discouraging",1
"7278","discourse",1
"7279","discredit",1
"7280","diseased",1
"7281","disfrutando",1
"7282","disgrace",1
"7283","disgraced",1
"7284","disgusts",1
"7285","disheartening",1
"7286","diskuterade",1
"7287","disparaging",1
"7288","disregard",1
"7289","disrespect",1
"7290","disrupt",1
"7291","dissection",1
"7292","dissident",1
"7293","disso",1
"7294","distant",1
"7295","distanz",1
"7296","distorsionas",1
"7297","distracting",1
"7298","diumenge",1
"7299","divers",1
"7300","diverse",1
"7301","diverseneutral",1
"7302","diversidad",1
"7303","diversiteit",1
"7304","diversiteitkomtnietvanzelf",1
"7305","diversitywake",1
"7306","diversos",1
"7307","divertido",1
"7308","divided",1
"7309","django",1
"7310","dla",1
"7311","dlaczego",1
"7312","dmad18",1
"7313","dno",1
"7314","doatydonald",1
"7315","documentari",1
"7316","doesnt",1
"7317","dokumentti",1
"7318","dolls",1
"7319","dolo",1
"7320","domesticviolenceawareness",1
"7321","dominguez",1
"7322","donaldtrump",1
"7323","donate",1
"7324","donation",1
"7325","dose",1
"7326","dosw",1
"7327","dot",1
"7328","dots",1
"7329","doubling",1
"7330","douchebag",1
"7331","doug",1
"7332","downplay",1
"7333","downtown",1
"7334","dozens",1
"7335","dpm",1
"7336","dqr",1
"7337","dqrinforma",1
"7338","dragging",1
"7339","drague",1
"7340","draining",1
"7341","dramatically",1
"7342","dreams",1
"7343","dreistellig",1
"7344","dresses",1
"7345","drew",1
"7346","driven",1
"7347","drogen",1
"7348","droite",1
"7349","dropbox",1
"7350","dropping",1
"7351","drowned",1
"7352","drschultz",1
"7353","drug",1
"7354","drugabuse",1
"7355","drugged",1
"7356","drumpf",1
"7357","dueprocess",1
"7358","duk",1
"7359","duma",1
"7360","dumptrump",1
"7361","duper's",1
"7362","duplicity",1
"7363","durin",1
"7364","dust.there",1
"7365","duvernay",1
"7366","dv",1
"7367","dvawareness",1
"7368","dying",1
"7369","dynamic",1
"7370","earn",1
"7371","easier",1
"7372","eat",1
"7373","ebay",1
"7374","ebayseller",1
"7375","econom",1
"7376","economy",1
"7377","editor's",1
"7378","edmonton",1
"7379","educating",1
"7380","educo",1
"7381","effected",1
"7382","eggs",1
"7383","eher",1
"7384","einem",1
"7385","einnahmen",1
"7386","elas",1
"7387","electronics",1
"7388","elephants",1
"7389","ellasprimero",1
"7390","elles",1
"7391","ello",1
"7392","elokuva",1
"7393","eloquently",1
"7394","emanating",1
"7395","embarrassed",1
"7396","embarrassing",1
"7397","emboldens",1
"7398","emergenow",1
"7399","emilyblunt",1
"7400","emmaforchange",1
"7401","emmys",1
"7402","emoji",1
"7403","emotionaltax",1
"7404","empa",1
"7405","empat",1
"7406","emplaw",1
"7407","employer",1
"7408","empoderadas",1
"7409","empoderar",1
"7410","empty",1
"7411","emptythepews",1
"7412","enabled",1
"7413","enablers",1
"7414","enabling",1
"7415","enacted",1
"7416","encouragement",1
"7417","encouraging",1
"7418","end.happy",1
"7419","endgbv",1
"7420","endlich",1
"7421","endorsed",1
"7422","endorses",1
"7423","endrape",1
"7424","endure",1
"7425","endvaw",1
"7426","endviolence",1
"7427","endwomanabuse",1
"7428","enema",1
"7429","energized",1
"7430","enferm",1
"7431","engagera",1
"7432","engaging",1
"7433","enge",1
"7434","enges",1
"7435","engineering",1
"7436","enjoyed",1
"7437","enloe",1
"7438","enormous",1
"7439","enough'i",1
"7440","ensa's",1
"7441","ensur",1
"7442","entendues",1
"7443","entiendeloesacoso",1
"7444","entry",1
"7445","entsetzlich",1
"7446","env",1
"7447","envelope",1
"7448","environments",1
"7449","enza",1
"7450","equalitymatters",1
"7451","equally",1
"7452","equalrightsamendment",1
"7453","equalrightsnow",1
"7454","equidad",1
"7455","equit",1
"7456","eradayatthecapitol",1
"7457","erased",1
"7458","erases",1
"7459","erdogan",1
"7460","erfahrener",1
"7461","erinbrown",1
"7462","erkl",1
"7463","erlichkeiten",1
"7464","erotic",1
"7465","error",1
"7466","errores",1
"7467","erschlafen",1
"7468","esacoso",1
"7469","escalofriantes",1
"7470","escapades",1
"7471","escaping",1
"7472","escondido",1
"7473","escuchar",1
"7474","esmail's",1
"7475","espa",1
"7476","esposa",1
"7477","essays",1
"7478","essence",1
"7479","establece",1
"7480","estado",1
"7481","estemos",1
"7482","esto",1
"7483","estoycontigodemb",1
"7484","estupro",1
"7485","ethan",1
"7486","ethical",1
"7487","evermore",1
"7488","evolution",1
"7489","evolveher",1
"7490","evolving",1
"7491","ew's",1
"7492","ewa",1
"7493","ewww",1
"7494","exact",1
"7495","exam",1
"7496","examine",1
"7497","excelente",1
"7498","exception",1
"7499","exclusivo",1
"7500","exempl",1
"7501","exemple",1
"7502","exemplifies",1
"7503","exercised",1
"7504","exertion",1
"7505","exhibition",1
"7506","exists",1
"7507","expansi",1
"7508","expected",1
"7509","expel",1
"7510","expensively",1
"7511","experts",1
"7512","explains",1
"7513","explicit",1
"7514","explique",1
"7515","explode",1
"7516","exploited",1
"7517","exploits",1
"7518","expo",1
"7519","express",1
"7520","extorted",1
"7521","extortion",1
"7522","eyelashes",1
"7523","eyeliner",1
"7524","fabrication",1
"7525","faccio",1
"7526","facebooken",1
"7527","facilitated",1
"7528","fackliga",1
"7529","facto",1
"7530","fading",1
"7531","fagforening",1
"7532","fail",1
"7533","failed",1
"7534","fait",1
"7535","faites",1
"7536","fakenews",1
"7537","fala",1
"7538","falando",1
"7539","fallacies",1
"7540","falou",1
"7541","falseaccuse",1
"7542","falseallegations",1
"7543","falso",1
