"","word","n"
"9475","legalisierung",2
"9476","leggere",2
"9477","legislative",2
"9478","leiaorgana",2
"9479","lejos",2
"9480","lelaki",2
"9481","ler",2
"9482","lesbianism",2
"9483","lesbians",2
"9484","letterina",2
"9485","letters",2
"9486","leurs",2
"9487","levels",2
"9488","leveraged",2
"9489","leveraging",2
"9490","lewinksy",2
"9491","lewinski",2
"9492","liarlast",2
"9493","liarliarpantsonfire",2
"9494","liars",2
"9495","liberalsruineverything",2
"9496","libido",2
"9497","license",2
"9498","liderlige",2
"9499","lidia",2
"9500","lieber",2
"9501","lift",2
"9502","lightly",2
"9503","lijsttrekker",2
"9504","like.on",2
"9505","lilly",2
"9506","lim",2
"9507","limite",2
"9508","linchamiento",2
"9509","lindsay",2
"9510","linienbus",2
"9511","linke",2
"9512","linkin",2
"9513","links",2
"9514","lipstick",2
"9515","lire",2
"9516","liste",2
"9517","lit",2
"9518","litany",2
"9519","literary",2
"9520","lived",2
"9521","livedoor",2
"9522","livelihoods",2
"9523","lkerung",2
"9524","lla",2
"9525","llen",2
"9526","lloyd",2
"9527","lls",2
"9528","llt",2
"9529","load",2
"9530","loathe",2
"9531","lobbyist",2
"9532","location",2
"9533","locking",2
"9534","londoncritics",2
"9535","looms",2
"9536","loony",2
"9537","lordejust",2
"9538","lorich",2
"9539","lorsque",2
"9540","losing",2
"9541","louisiana",2
"9542","loveeveryonealways",2
"9543","loveforshiori",2
"9544","lovethineenemies",2
"9545","lower",2
"9546","lpc",2
"9547","ltimo",2
"9548","lucha",2
"9549","lula",2
"9550","lulz",2
"9551","lundis",2
"9552","lv",2
"9553","lyft",2
"9554","lynch",2
"9555","m.arijuana",2
"9556","ma'am",2
"9557","maart",2
"9558","maccartismo",2
"9559","mach",2
"9560","machisme",2
"9561","machismo",2
"9562","machofabriken",2
"9563","machtmissbrauch",2
"9564","macpherson",2
"9565","madaleno",2
"9566","madres",2
"9567","magats",2
"9568","mahler",2
"9569","mailer",2
"9570","maimed",2
"9571","maja",2
"9572","makeitawkward",2
"9573","maldad",2
"9574","maltraitantes",2
"9575","mamme",2
"9576","managed",2
"9577","manager's",2
"9578","mandhane",2
"9579","manit",2
"9580","mannen",2
"9581","manufactured",2
"9582","marah",2
"9583","maras",2
"9584","marca",2
"9585","march8",2
"9586","marchers",2
"9587","marcus",2
"9588","margaret",2
"9589","mari",2
"9590","mariah",2
"9591","mariotestino",2
"9592","maritime",2
"9593","marked",2
"9594","marketable",2
"9595","markmin",2
"9596","marriott",2
"9597","marry",2
"9598","marston",2
"9599","martinsvillematters",2
"9600","maryjane",2
"9601","maryland",2
"9602","masculini",2
"9603","massacre",2
"9604","masturbated",2
"9605","mate",2
"9606","matinale",2
"9607","maueenohara",2
"9608","mavericks",2
"9609","mayorbarry",2
"9610","mcdonald's",2
"9611","mcds",2
"9612","mcentire",2
"9613","mdga18",2
"9614","me_too",2
"9615","meat",2
"9616","meckenheim",2
"9617","medh",2
"9618","medi",2
"9619","media's",2
"9620","median",2
"9621","mediassa",2
"9622","medical",2
"9623","medida",2
"9624","meganbarry",2
"9625","mein",2
"9626","meisjes",2
"9627","melbourne",2
"9628","meldpunt",2
"9629","melliou",2
"9630","membawa",2
"9631","mend",2
"9632","menos",2
"9633","mensaje",2
"9634","mensrights",2
"9635","mentalhealthawarenessrest",2
"9636","mere",2
"9637","merecen",2
"9638","mest",2
"9639","metropolitan",2
"9640","mettooinchina",2
"9641","mexicanos",2
"9642","mia",2
"9643","michalon",2
"9644","mico",2
"9645","microsoft",2
"9646","mig",2
"9647","migrant",2
"9648","migrants",2
"9649","mileycyrus",2
"9650","miljard",2
"9651","millenials",2
"9652","milli",2
"9653","mills",2
"9654","mims",2
"9655","mindr",2
"9656","minimum",2
"9657","minnie",2
"9658","miracle",2
"9659","mirror",2
"9660","misandrist",2
"9661","misbruikte",2
"9662","misinformed",2
"9663","misog",2
"9664","missiles",2
"9665","missoula.lektura",2
"9666","missouri",2
"9667","missverst",2
"9668","mist",2
"9669","misuse",2
"9670","mitote",2
"9671","mittagspause",2
"9672","mkultra",2
"9673","mme",2
"9674","mobilizing",2
"9675","mocked",2
"9676","moderated",2
"9677","modiji",2
"9678","modtager",2
"9679","moelle",2
"9680","moffet",2
"9681","mogert",2
"9682","mondaymood",2
"9683","monetise",2
"9684","monicalewinsky's",2
"9685","monika",2
"9686","monster",2
"9687","morals",2
"9688","morele",2
"9689","morgon",2
"9690","morir",2
"9691","moron",2
"9692","morritxs",2
"9693","morts",2
"9694","moscow",2
"9695","moses.the",2
"9696","mothafucka",2
"9697","motivation",2
"9698","motor",2
"9699","mouthpiece",2
"9700","movelikequeenb",2
"9701","movement:there",2
"9702","movement.given",2
"9703","movement.maybe",2
"9704","movement.stop",2
"9705","movement.yes",2
"9706","movement's",2
"9707","movementmothers",2
"9708","movementthe",2
"9709","movimentos",2
"9710","mricaines",2
"9711","msu's",2
"9712","muestra",2
"9713","mufc",2
"9714","mujeresprimero",2
"9715","mukaan",2
"9716","multicolor",2
"9717","multinacional",2
"9718","multinacionles",2
"9719","multiples",2
"9720","multiply",2
"9721","mun",2
"9722","murry",2
"9723","muse",2
"9724","musician",2
"9725","muslimischer",2
"9726","musste",2
"9727","mutual",2
"9728","mutually",2
"9729","mwc18",2
"9730","myeong",2
"9731","mystery",2
"9732","n'en",2
"9733","n'oubliez",2
"9734","naar",2
"9735","nacimiento",2
"9736","nagemaakte",2
"9737","nails",2
"9738","naisen",2
"9739","najnowszy",2
"9740","names",2
"9741","naming",2
"9742","nangrani",2
"9743","napkin",2
"9744","narcabuse",2
"9745","narcissist",2
"9746","narratorslife",2
"9747","nashvillestrong",2
"9748","nass",2
"9749","nasser",2
"9750","nasw",2
"9751","nationalanthem",2
"9752","nationalgirlchildday",2
"9753","nationalistische",2
"9754","nationalpancakeday",2
"9755","nationals",2
"9756","natural",2
"9757","naturally",2
"9758","naturliga",2
"9759","navarra",2
"9760","navigate",2
"9761","nazism",2
"9762","nc",2
"9763","ncias",2
"9764","nder",2
"9765","ndez",2
"9766","ndnis",2
"9767","ndnisse",2
"9768","ndp",2
"9769","ndring",2
"9770","neckargem",2
"9771","negocio",2
"9772","nehmen",2
"9773","nei",2
"9774","nemarkwo",2
"9775","nemesis",2
"9776","nerdstuff",2
"9777","nero",2
"9778","neruda",2
"9779","nessun",2
"9780","net",2
"9781","netflix",2
"9782","netop",2
"9783","neu",2
"9784","neue",2
"9785","nevera",2
"9786","nevertrump",2
"9787","newapple",2
"9788","newly",2
"9789","newslivedoor",2
"9790","newsroom",2
"9791","nez",2
"9792","ngare",2
"9793","nhk114",2
"9794","niega",2
"9795","niggaz",2
"9796","nim",2
"9797","nimo",2
"9798","ninguna",2
"9799","nipples",2
"9800","nmleg",2
"9801","nns",2
"9802","nnsmakt",2
"9803","nnt",2
"9804","noah",2
"9805","noble",2
"9806","nobody's",2
"9807","nocongruency",2
"9808","nodoublestandards",2
"9809","noe",2
"9810","nofear",2
"9811","nofgm",2
"9812","noisemusic",2
"9813","nojento",2
"9814","noll",2
"9815","nombre",2
"9816","nombreuses",2
"9817","nomoredirtymoney",2
"9818","nonciation",2
"9819","nondisabled",2
"9820","nonfiction",2
"9821","nonunadimeno",2
"9822","nopo",2
"9823","norden",2
"9824","nordic",2
"9825","normal",2
"9826","normality",2
"9827","notfittoserve",2
"9828","notmees",2
"9829","notmymrroyal",2
"9830","nov",2
"9831","novels",2
"9832","nra's",2
"9833","nraboycott",2
"9834","nslig",2
"9835","nsteraktivister",2
"9836","ntas",2
"9837","ntos",2
"9838","ntsummit",2
"9839","nuance",2
"9840","nuanced",2
"9841","nuclear",2
"9842","nuit",2
"9843","numer",2
"9844","nunes",2
"9845","nypasscva",2
"9846","objectify",2
"9847","objektifizierung",2
"9848","obowi",2
"9849","observed",2
"9850","observing",2
"9851","obstructed",2
"9852","obvii",2
"9853","occurrs",2
"9854","ocupa",2
"9855","odds",2
"9856","offendertrump",2
"9857","offending",2
"9858","officers",2
"9859","offshoredrilling",2
"9860","ofre",2
"9861","ojo",2
"9862","oldman's",2
"9863","oldsberg",2
"9864","olivia",2
"9865","omv",2
"9866","onda",2
"9867","ondt",2
"9868","oneless",2
"9869","onesick",2
"9870","onhan",2
"9871","ontd",2
"9872","openly",2
"9873","opentheconvo",2
"9874","opportunism",2
"9875","opposite",2
"9876","oppressed",2
"9877","oppressive",2
"9878","oprahwinfrey",2
"9879","opt",2
"9880","orang",2
"9881","ordinary",2
"9882","ordnet",2
"9883","oregonlaw",2
"9884","oreilles",2
"9885","organizationuntil",2
"9886","organizers",2
"9887","organizing",2
"9888","orgs",2
"9889","orth",2
"9890","oscares",2
"9891","oslo",2
"9892","osos",2
"9893","oss",2
"9894","ottenere",2
"9895","oustmayorhancock",2
"9896","out.rt",2
"9897","outlines",2
"9898","outlook",2
"9899","outta",2
"9900","ouvri",2
"9901","ovat",2
"9902","overpaid",2
"9903","overreach",2
"9904","overreactingthey",2
"9905","owned",2
"9906","ows",2
"9907","p1",2
"9908","paar",2
"9909","paese",2
"9910","pagado",2
"9911","palace",2
"9912","palmer",2
"9913","palpable",2
"9914","panama",2
"9915","panas",2
"9916","papers",2
"9917","paradise",2
"9918","paragraphs",2
"9919","parallels",2
"9920","paration",2
"9921","pardon",2
"9922","parenthood",2
"9923","parisagreement",2
"9924","parklandstrong",2
"9925","parl",2
"9926","parlait",2
"9927","parlamento",2
"9928","partager",2
"9929","parti",2
"9930","participant",2
"9931","partouze",2
"9932","partythe",2
"9933","pascalidou",2
"9934","passa",2
"9935","passed",2
"9936","passende",2
"9937","passion",2
"9938","passt",2
"9939","paths",2
"9940","patients",2
"9941","patriarchal",2
"9942","patriarkala",2
"9943","pattern",2
"9944","pauses",2
"9945","pdx",2
"9946","pecker",2
"9947","pedir",2
"9948","pedofiles",2
"9949","peers",2
"9950","peligroso",2
"9951","penceemails",2
"9952","penises",2
"9953","penn",2
"9954","penned",2
"9955","pensar",2
"9956","pentagon",2
"9957","penthouse",2
"9958","pepper",2
"9959","perdre",2
"9960","pereira",2
"9961","perfecto",2
"9962","performances",2
"9963","performatively",2
"9964","performed",2
"9965","perkins",2
"9966","permis",2
"9967","perpetuate",2
"9968","person's",2
"9969","personnel",2
"9970","perspektiv",2
"9971","pertenece",2
"9972","pertinent",2
"9973","perverte",2
"9974","pervertthread",2
"9975","petit",2
"9976","petty",2
"9977","peut",2
"9978","peux",2
"9979","phantom",2
"9980","philippe",2
"9981","phones",2
"9982","photographer",2
"9983","photoop",2
"9984","physically",2
"9985","picking",2
"9986","piet",2
"9987","piggybacking",2
"9988","pigs",2
"9989","pillar",2
"9990","pillock",2
"9991","pimp",2
"9992","pin",2
"9993","pine",2
"9994","pioneers",2
"9995","pitmad",2
"9996","pity",2
"9997","plaignante",2
"9998","plak",2
"9999","planned",2
"10000","planning",2
"10001","plante",2
"10002","plaything",2
"10003","pleased",2
"10004","plz",2
"10005","pm7",2
"10006","pmo",2
"10007","poc",2
"10008","poco",2
"10009","polanski",2
"10010","polarized",2
"10011","polen",2
"10012","policeneedsreforms",2
"10013","policitici",2
"10014","polling",2
"10015","polls",2
"10016","polonia",2
"10017","pompeo",2
"10018","poniendo",2
"10019","popbitch",2
"10020","poprawi",2
"10021","popy",2
"10022","porno",2
"10023","pornography",2
"10024","port",2
"10025","portadasmundiales",2
"10026","portal",2
"10027","portedesaintcloud",2
"10028","portland",2
"10029","portraits",2
"10030","posaron",2
"10031","positioning",2
"10032","postcard",2
"10033","postou",2
"10034","pot",2
"10035","potr",2
"10036","pourtant",2
"10037","powe",2
"10038","powell",2
"10039","practice",2
"10040","preadators",2
"10041","precedentes",2
"10042","precondition",2
"10043","predation",2
"10044","predict",2
"10045","pregunta",2
"10046","pregunto",2
"10047","preliminary",2
"10048","prennent",2
"10049","presentadoras",2
"10050","presentbut",2
"10051","preserve",2
"10052","presidenci",2
"10053","president's",2
"10054","prevenci",2
"10055","prevented",2
"10056","previously",2
"10057","prey",2
"10058","primeiras",2
"10059","primenews",2
"10060","primeras",2
"10061","principal",2
"10062","printing",2
"10063","prior",2
"10064","priorities",2
"10065","pris",2
"10066","prise",2
"10067","privileged",2
"10068","proce",2
"10069","proceed",2
"10070","prochaine",2
"10071","proches",2
"10072","producers",2
"10073","product",2
"10074","productions",2
"10075","produire",2
"10076","professors",2
"10077","projektet",2
"10078","projet",2
"10079","proliferation",2
"10080","prom",2
"10081","prominente",2
"10082","propane",2
"10083","propelled",2
"10084","proper",2
"10085","prossimi",2
"10086","protectcom",2
"10087","protector",2
"10088","protectrosenstein",2
"10089","protecttranstroops",2
"10090","protectworkingfamilies",2
"10091","protestby",2
"10092","proudly",2
"10093","providing",2
"10094","provocativa",2
"10095","provoke",2
"10096","prudery",2
"10097","ps",2
"10098","psac",2
"10099","pst",2
"10100","psycho",2
"10101","psychologist",2
"10102","ptv",2
"10103","pu",2
"10104","pub",2
"10105","public's",2
"10106","publiquement",2
"10107","pues",2
"10108","puhumattakaan",2
"10109","puis",2
"10110","pumped",2
"10111","pun",2
"10112","punched",2
"10113","puppet",2
"10114","puramente",2
"10115","purge",2
"10116","pursuing",2
"10117","putintrump",2
"10118","puttar",2
"10119","pvv",2
"10120","pyeongchang2018",2
"10121","q4",2
"10122","qu'est",2
"10123","qualify",2
"10124","qualquer",2
"10125","quebec",2
"10126","queenoftechnicolor",2
"10127","queens",2
"10128","querer",2
"10129","questo",2
"10130","queue",2
"10131","quill",2
"10132","quilts",2
"10133","quipe",2
"10134","quit",2
"10135","quita",2
"10136","quits",2
"10137","quoted",2
"10138","r.kelly's",2
"10139","r.kipling",2
"10140","rabbi",2
"10141","racial",2
"10142","raconte",2
"10143","rad",2
"10144","radar",2
"10145","radioeins",2
"10146","rageagainstrape",2
"10147","raging",2
"10148","rail",2
"10149","raises",2
"10150","rajah",2
"10151","rajeevkhandelwal",2
"10152","rale",2
"10153","rallynyc",2
"10154","ramadan",2
"10155","rampaging",2
"10156","rampant",2
"10157","randomactsof",2
"10158","rapage",2
"10159","rape.the",2
"10160","rapeenabler",2
"10161","rapistprotectors",2
"10162","rappel",2
"10163","rapper",2
"10164","rar",2
"10165","rasisme",2
"10166","rat",2
"10167","rates",2
"10168","ratified",2
"10169","rating",2
"10170","ratings",2
"10171","rbara",2
"10172","rc",2
"10173","rcc",2
"10174","rculo",2
"10175","rdv",2
"10176","reach",2
"10177","react",2
"10178","reads",2
"10179","reagan",2
"10180","realdonaldtrump",2
"10181","realidad",2
"10182","realm",2
"10183","realtime",2
"10184","reba",2
"10185","rebuild",2
"10186","recalls",2
"10187","recentemente",2
"10188","reckoned",2
"10189","reckons",2
"10190","recognises",2
"10191","reconciling",2
"10192","reconocimiento",2
"10193","reconsiders",2
"10194","recor",2
"10195","recordatori",2
"10196","records",2
"10197","recruit",2
"10198","recuentoanimal",2
"10199","recuerdo",2
"10200","recy",2
"10201","recytaylor",2
"10202","redefined",2
"10203","reden",2
"10204","redford",2
"10205","reduced",2
"10206","redworc",2
"10207","reexamine",2
"10208","referring",2
"10209","refugeeswelcome",2
"10210","refugiado",2
"10211","refusal",2
"10212","regaindemocracyjp",2
"10213","regar",2
"10214","regering",2
"10215","regime",2
"10216","registered",2
"10217","registre",2
"10218","regrets",2
"10219","regulation",2
"10220","reiche",2
"10221","reid",2
"10222","rejecting",2
"10223","rel",2
"10224","relation",2
"10225","release",2
"10226","relevance",2
"10227","relocated",2
"10228","relsens",2
"10229","reluctantly",2
"10230","remembering",2
"10231","rentabilizar",2
"10232","rental",2
"10233","rentrer",2
"10234","renu",2
"10235","repairs",2
"10236","repealthe8th",2
"10237","repeated",2
"10238","reportajes",2
"10239","reporters",2
"10240","reprimanded",2
"10241","reps",2
"10242","republikansk",2
"10243","requiem",2
"10244","required",2
"10245","rer",2
"10246","reset",2
"10247","reshaping",2
"10248","residential",2
"10249","resistanceunited",2
"10250","resolve",2
"10251","resort",2
"10252","respectable",2
"10253","respeito",2
"10254","responden",2
"10255","responding",2
"10256","ressa",2
"10257","ressants",2
"10258","reste",2
"10259","restent",2
"10260","restitution",2
"10261","restoration",2
"10262","restraining",2
"10263","retire",2
"10264","retoriker",2
"10265","retrial",2
"10266","returns",2
"10267","retweetbarrack",2
"10268","retweeted",2
"10269","revela",2
"10270","reviewing",2
"10271","revisionist",2
"10272","revoluci",2
"10273","revolutionary",2
"10274","rewrite",2
"10275","reynaud",2
"10276","rfen",2
"10277","rgermeister",2
"10278","rightthe",2
"10279","rightwho",2
"10280","ringer",2
"10281","rip",2
"10282","ripmozart",2
"10283","rite",2
"10284","rivals",2
"10285","rjar",2
"10286","rjat",2
"10287","rm",2
"10288","rnl",2
"10289","roba",2
"10290","robbed",2
"10291","roca",2
"10292","rocked",2
"10293","rockwell",2
"10294","rohkean",2
"10295","roi",2
"10296","rojo",2
"10297","roll",2
"10298","rollback",2
"10299","rollstuhl",2
"10300","roma",2
"10301","roman",2
"10302","romances",2
"10303","romantik",2
"10304","romper",2
"10305","ronique",2
"10306","rookie",2
"10307","rootmeansquare",2
"10308","ros",2
"10309","rosanna",2
"10310","rosemcgowan",2
"10311","rosen",2
"10312","rostro",2
"10313","rten",2
"10314","ruban",2
"10315","rueil",2
"10316","rumhuren",2
"10317","runkelr",2
"10318","ruotsissa",2
"10319","ryggen",2
"10320","ryzikmelena",2
"10321","rzy",2
"10322","s.e",2
"10323","s.uccess",2
"10324","s'il",2
"10325","sabiam",2
"10326","sacar",2
"10327","sadistic",2
"10328","sadness",2
"10329","sagte",2
"10330","saint",2
"10331","sainthillary",2
"10332","sair",2
"10333","salarial",2
"10334","sald",2
"10335","salle",2
"10336","saluent",2
"10337","salvadore",2
"10338","samarata",2
"10339","samason",2
"10340","samenleving",2
"10341","sanborn",2
"10342","sanders",2
"10343","sandeul's",2
"10344","sandra",2
"10345","santa",2
"10346","sapientrazorfish",2
"10347","sara's",2
"10348","sars",2
"10349","sativa",2
"10350","saturdaymotivation",2
"10351","savage",2
"10352","saynew",2
"10353","scandinavia",2
"10354","scars",2
"10355","scathing",2
"10356","scegliere",2
"10357","schabracke",2
"10358","schaut",2
"10359","schlimm",2
"10360","schreiben",2
"10361","schreibt",2
"10362","schwamm",2
"10363","schwedenasylhelferin",2
"10364","schweigen",2
"10365","scicomm",2
"10366","scientist",2
"10367","sciopero",2
"10368","score",2
"10369","scottbaio",2
"10370","scourge",2
"10371","scramble",2
"10372","scraping",2
"10373","screams",2
"10374","script",2
"10375","scriveranno",2
"10376","scumgoestoprison",2
"10377","search",2
"10378","seat",2
"10379","seaux",2
"10380","secoli",2
"10381","seconde",2
"10382","seducer",2
"10383","seek",2
"10384","segregations",2
"10385","seguim",2
"10386","seja",2
"10387","sekiranya",2
"10388","seksuelein",2
"10389","selfish",2
"10390","selling",2
"10391","sem",2
"10392","semblance",2
"10393","senators",2
"10394","sender",2
"10395","senseless",2
"10396","sentence",2
"10397","sentencing",2
"10398","sentimientos",2
"10399","seok",2
"10400","seoul",2
"10401","sequel",2
"10402","serai",2
"10403","serait",2
"10404","serially",2
