"","word","n"
"8054","banging",1
"8055","bangladesh",1
"8056","bangop",1
"8057","bank",1
"8058","banknives",1
"8059","banks",1
"8060","banmassmurderweapons",1
"8061","banni",1
"8062","banthear",1
"8063","barbarians",1
"8064","bare",1
"8065","barn",1
"8066","barriers",1
"8067","bars",1
"8068","bart",1
"8069","baseless",1
"8070","basement.except",1
"8071","bash",1
"8072","basical",1
"8073","bass",1
"8074","basta",1
"8075","bastard",1
"8076","batch",1
"8077","bathes",1
"8078","batman",1
"8079","battling",1
"8080","bawling",1
"8081","bbc's",1
"8082","bbq's",1
"8083","bda",1
"8084","beatthemwithballots",1
"8085","beaufort",1
"8086","beautif",1
"8087","beautifu",1
"8088","beaverton",1
"8089","beavoice",1
"8090","beca",1
"8091","beco",1
"8092","becon",1
"8093","beentheredonethat",1
"8094","beer",1
"8095","beginn",1
"8096","behead",1
"8097","beheard",1
"8098","behing",1
"8099","bei",1
"8100","beimmediatelyimpacted",1
"8101","beingin",1
"8102","belgium",1
"8103","beli",1
"8104","belitt",1
"8105","bell",1
"8106","belongs",1
"8107","beloved",1
"8108","belted",1
"8109","bends",1
"8110","benefi",1
"8111","beneficiary",1
"8112","benghazi",1
"8113","benjamin",1
"8114","bennett",1
"8115","benshapiro",1
"8116","bereaved",1
"8117","beret",1
"8118","berk",1
"8119","betchya",1
"8120","beth",1
"8121","betrayal",1
"8122","betsydevos",1
"8123","betting",1
"8124","beverly",1
"8125","bewarethechildren",1
"8126","bey",1
"8127","beyo",1
"8128","bhhswalkout",1
"8129","biblical",1
"8130","billhader",1
"8131","billi",1
"8132","bimbo",1
"8133","binds",1
"8134","bingo",1
"8135","bio",1
"8136","birdiesandersday",1
"8137","birmingham's",1
"8138","birthmother",1
"8139","bisexua",1
"8140","blackbelt",1
"8141","blackgirls",1
"8142","blacks",1
"8143","blacksburg",1
"8144","blackthought",1
"8145","blair",1
"8146","blames",1
"8147","blami",1
"8148","blatantly",1
"8149","bleating",1
"8150","blessing",1
"8151","blimey",1
"8152","blizzard",1
"8153","blond",1
"8154","bloodmoneynra",1
"8155","bloodonyourhands",1
"8156","bloody",1
"8157","bloomfield",1
"8158","blooming",1
"8159","bloomington",1
"8160","blotting",1
"8161","blowhard",1
"8162","bls",1
"8163","blued",1
"8164","bluewavetsunami",1
"8165","blunt",1
"8166","blustery",1
"8167","bmcem",1
"8168","boca",1
"8169","bocaraton",1
"8170","bodes",1
"8171","bodhi",1
"8172","body's",1
"8173","boggling",1
"8174","bogo",1
"8175","bogus",1
"8176","bolder",1
"8177","bomb",1
"8178","bombed",1
"8179","bond",1
"8180","boo",1
"8181","boogy",1
"8182","booking",1
"8183","boost",1
"8184","borders",1
"8185","bored",1
"8186","borges",1
"8187","bos",1
"8188","bospoli",1
"8189","boss",1
"8190","boss's",1
"8191","boston’s",1
"8192","bostonstrong",1
"8193","botched",1
"8194","bothering",1
"8195","bots",1
"8196","bottles",1
"8197","bounce",1
"8198","boundaries",1
"8199","bowel",1
"8200","bowl",1
"8201","bows",1
"8202","boxes",1
"8203","boxingshow",1
"8204","boy's",1
"8205","boycotacademysports",1
"8206","boycotottnra",1
"8207","boycottfedex",1
"8208","boycottyoutube",1
"8209","brace",1
"8210","brad",1
"8211","braid",1
"8212","braind",1
"8213","braindead",1
"8214","brainwa",1
"8215","braveness",1
"8216","braver",1
"8217","brea",1
"8218","bread",1
"8219","breathtaking",1
"8220","bribedi",1
"8221","bribemoney",1
"8222","bribes",1
"8223","bribing",1
"8224","bricks",1
"8225","bridge",1
"8226","bridges",1
"8227","bridgette",1
"8228","briggs",1
"8229","brighter",1
"8230","brin",1
"8231","bringin",1
"8232","brits",1
"8233","broad",1
"8234","broadcasting",1
"8235","broadly",1
"8236","brooch",1
"8237","brooklyn",1
"8238","brooks",1
"8239","brownshirt",1
"8240","brownshirtsmatter",1
"8241","bru",1
"8242","bruises",1
"8243","brush",1
"8244","brushed",1
"8245","brutally",1
"8246","bsgs",1
"8247","bso",1
"8248","btwn",1
"8249","bubble",1
"8250","bubyerubio",1
"8251","buchwal",1
"8252","buchwald",1
"8253","bucketlistitem",1
"8254","buckets",1
"8255","buckle",1
"8256","buffalo",1
"8257","buffer",1
"8258","buildingsustainablebelovedcommunities",1
"8259","bull",1
"8260","bullseye",1
"8261","bullshitting",1
"8262","bully’s",1
"8263","bum",1
"8264","bummed",1
"8265","bunny",1
"8266","burden",1
"8267","bureaucracy",1
"8268","buried",1
"8269","burmese",1
"8270","burnt",1
"8271","burntogive",1
"8272","burr",1
"8273","bursting",1
"8274","bury",1
"8275","burying",1
"8276","businesses",1
"8277","bussing",1
"8278","butchering",1
"8279","butterchips",1
"8280","buttercup",1
"8281","butthurt",1
"8282","buyingpoliticians",1
"8283","byebye",1
"8284","bykremlin",1
"8285","byrd's",1
"8286","c.e.d",1
"8287","ca39",1
"8288","ca48",1
"8289","cabela's",1
"8290","cabell",1
"8291","cacti",1
"8292","cadre",1
"8293","cages",1
"8294","cak",1
"8295","cal",1
"8296","calderonariana",1
"8297","calendar",1
"8298","calibut",1
"8299","califor",1
"8300","california.video",1
"8301","callbs",1
"8302","calli",1
"8303","callous",1
"8304","calm",1
"8305","calnurses",1
"8306","calva",1
"8307","calvinklein",1
"8308","cambridge",1
"8309","camden",1
"8310","cameron's",1
"8311","cameronkasky",1
"8312","cameroon's",1
"8313","camila's",1
"8314","campaigning.we",1
"8315","camps.and",1
"8316","campuses",1
"8317","campuses.a",1
"8318","cancerawareness",1
"8319","cann",1
"8320","cannibal",1
"8321","cannonballs",1
"8322","cannons",1
"8323","canvass",1
"8324","canyouhearmenow",1
"8325","capabl",1
"8326","cape",1
"8327","capitalist",1
"8328","capito",1
"8329","cardboard",1
"8330","carefully",1
"8331","carlile",1
"8332","carlos's",1
"8333","carly",1
"8334","carr",1
"8335","carrentals",1
"8336","carson",1
"8337","cartels",1
"8338","cartooning",1
"8339","carvalho",1
"8340","casey",1
"8341","casualty",1
"8342","cataño",1
"8343","cataño.y'all",1
"8344","catawbacounty",1
"8345","catchphrase",1
"8346","catherine",1
"8347","caus",1
"8348","causation",1
"8349","cauterizing",1
"8350","cavitation",1
"8351","cbkbdems",1
"8352","cd",1
"8353","cdc",1
"8354","ceasefirepa",1
"8355","ceasing",1
"8356","cedarlaneuu",1
"8357","celebrated",1
"8358","celebrity",1
"8359","cell",1
"8360","celtics",1
"8361","cen",1
"8362","centers",1
"8363","central",1
"8364","centralpark",1
"8365","centre",1
"8366","centu",1
"8367","ceo’s",1
"8368","certa",1
"8369","certainty",1
"8370","certificate",1
"8371","cesspool",1
"8372","challenger",1
"8373","challenges",1
"8374","challenging",1
"8375","chambers",1
"8376","champ",1
"8377","change.keep",1
"8378","change.next",1
"8379","change.these",1
"8380","changegunlaws",1
"8381","changeisgonnacome",1
"8382","changer",1
"8383","changeright",1
"8384","chann",1
"8385","channeling",1
"8386","chapel",1
"8387","chaplain",1
"8388","characters",1
"8389","chardon",1
"8390","charged",1
"8391","chart",1
"8392","chauvinistic",1
"8393","chávez",1
"8394","cheated",1
"8395","check.and",1
"8396","checks.register",1
"8397","checks2",1
"8398","chee",1
"8399","cheers",1
"8400","cheetos",1
"8401","chefbrianscomfortkitcheni",1
"8402","cherish",1
"8403","cherokee",1
"8404","chesterfield",1
"8405","chicag",1
"8406","chicago's",1
"8407","chicagokillings",1
"8408","chicagostrong",1
"8409","chiefa",1
"8410","childeren",1
"8411","childhopefully",1
"8412","childre",1
"8413","childrenplease",1
"8414","childrenslivesmatter",1
"8415","chile",1
"8416","chin",1
"8417","chipotle",1
"8418","cho",1
"8419","chocolates",1
"8420","chooses",1
"8421","chri",1
"8422","christ’s",1
"8423","christiansen",1
"8424","christmas",1
"8425","chu",1
"8426","chuckled",1
"8427","cia",1
"8428","circle",1
"8429","circuit",1
"8430","circumstances",1
"8431","cit",1
"8432","citing",1
"8433","citizenry",1
"8434","citizenryyour",1
"8435","citizensunited",1
"8436","civ",1
"8437","civicandhistoryclasses",1
"8438","civilization",1
"8439","cker",1
"8440","clammy",1
"8441","clampett",1
"8442","clarita",1
"8443","clarity",1
"8444","class.i",1
"8445","classeseli",1
"8446","classless",1
"8447","classmat",1
"8448","clayton",1
"8449","cleandreamact",1
"8450","cleaner",1
"8451","cleanup",1
"8452","clear.gop",1
"8453","cleared",1
"8454","clergy",1
"8455","clerk",1
"8456","cliffs",1
"8457","climate.violence",1
"8458","clinging",1
"8459","cloaked",1
"8460","clock",1
"8461","clocksgoforward",1
"8462","clothed",1
"8463","clouds",1
"8464","cloudy",1
"8465","cluck",1
"8466","clutchin",1
"8467","clutching",1
"8468","cnns",1
"8469","cnnsantorum",1
"8470","co.bluffs",1
"8471","coaches",1
"8472","cob",1
"8473","cocktail",1
"8474","cod",1
"8475","coffeemugs",1
"8476","coffins",1
"8477","cohorts",1
"8478","coincidence",1
"8479","coins",1
"8480","col.ralph",1
"8481","collab",1
"8482","collaboration",1
"8483","collectiv",1
"8484","collectively",1
"8485","colleges",1
"8486","collins",1
"8487","colluders",1
"8488","colorful",1
"8489","colour",1
"8490","columbin",1
"8491","columbine.on",1
"8492","columbinus",1
"8493","combatants'you",1
"8494","combati've",1
"8495","comeback",1
"8496","cometakeit",1
"8497","cometh",1
"8498","comfortable",1
"8499","comfortfood",1
"8500","comforting",1
"8501","coming.your",1
"8502","comingremi",1
"8503","commander",1
"8504","commas",1
"8505","commemorate",1
"8506","commentary",1
"8507","commentators",1
"8508","commish",1
"8509","commissioners",1
"8510","commo",1
"8511","commplicitcongress",1
"8512","communi",1
"8513","communicating",1
"8514","communism",1
"8515","comparisons",1
"8516","compartment",1
"8517","compatible",1
"8518","compel",1
"8519","compensate",1
"8520","competition",1
"8521","compile",1
"8522","compiled",1
"8523","compla",1
"8524","complacency",1
"8525","complain",1
"8526","complained",1
"8527","complainers",1
"8528","complaining",1
"8529","completing",1
"8530","complex",1
"8531","complexion",1
"8532","complexity",1
"8533","complicating",1
"8534","compliments",1
"8535","comply",1
"8536","compound",1
"8537","compounds",1
"8538","comprehens",1
"8539","comprehension",1
"8540","compromised",1
"8541","compulsory",1
"8542","conc",1
"8543","concealedcarry",1
"8544","concede",1
"8545","conceptual",1
"8546","concerns",1
"8547","concludes",1
"8548","conclusion",1
"8549","condemn",1
"8550","condescending",1
"8551","condescension",1
"8552","condom",1
"8553","condone",1
"8554","cone",1
"8555","confederate",1
"8556","conference",1
"8557","confined",1
"8558","confirmation",1
"8559","confiscate",1
"8560","confiscating",1
"8561","conflict",1
"8562","confronting",1
"8563","confuse",1
"8564","congess",1
"8565","congr",1
"8566","congratulate",1
"8567","congressman's",1
"8568","congressperson",1
"8569","conjunction",1
"8570","connected",1
"8571","connecting",1
"8572","connection",1
"8573","conscious",1
"8574","consensus",1
"8575","consequences",1
"8576","conservati",1
"8577","conservatively",1
"8578","conspicuously",1
"8579","conspiracies",1
"8580","constitu",1
"8581","constituency",1
"8582","constitutionjoin",1
"8583","consulate",1
"8584","consultations",1
"8585","consultations.they're",1
"8586","consume",1
"8587","contemporaries",1
"8588","contemporary",1
"8589","contempt",1
"8590","contents",1
"8591","contin",1
"8592","continent",1
"8593","continually",1
"8594","continuously",1
"8595","continuum",1
"8596","contr",1
"8597","contri",1
"8598","contributor",1
"8599","contrition",1
"8600","control.fair",1
"8601","control.we",1
"8602","controlnumber",1
"8603","controlstart",1
"8604","conv",1
"8605","convalescing",1
"8606","conversations",1
"8607","converting",1
"8608","convinced",1
"8609","convincing",1
"8610","convo",1
"8611","coopted",1
"8612","coordinated",1
"8613","coordinating",1
"8614","cop",1
"8615","copier",1
"8616","cordcutters",1
"8617","corin",1
"8618","corn",1
"8619","cornerstone",1
"8620","corps",1
"8621","corpsman",1
"8622","correct:you",1
"8623","corrupted",1
"8624","corruptgoppartyagendapolitics",1
"8625","cortland",1
"8626","cosmopolitan",1
"8627","cosmopolitans",1
"8628","cosplayers",1
"8629","cosponsor",1
"8630","coun",1
"8631","counsel",1
"8632","countering",1
"8633","countles",1
"8634","countriesthese",1
"8635","countrybeforeparty",1
"8636","coup",1
"8637","cour",1
"8638","coura",1
"8639","cours",1
"8640","courses",1
"8641","courted",1
"8642","cov",1
"8643","covers",1
"8644","coverupcaucus",1
"8645","covfefe",1
"8646","coward's",1
"8647","cowardinchief",1
"8648","cowardlyprogunrepublicans",1
"8649","cows",1
"8650","coz",1
"8651","cozied",1
"8652","cpr.i",1
"8653","cprclearly",1
"8654","cprinsteadoflife",1
"8655","cprprepare",1
"8656","cr’s",1
"8657","cracking",1
"8658","cranial",1
"8659","crappiest",1
"8660","crappy",1
"8661","crawl",1
"8662","cream",1
"8663","creation",1
"8664","creativity",1
"8665","cred",1
"8666","credi",1
"8667","credibility",1
"8668","creditors",1
"8669","creeps",1
"8670","cretins",1
"8671","crickets",1
"8672","criedthese",1
"8673","cries",1
"8674","crimes.this",1
"8675","crisis's",1
"8676","cronies",1
"8677","cronut.then",1
"8678","crooks",1
"8679","crossed",1
"8680","crow",1
"8681","crowdsize",1
"8682","crowed",1
"8683","crucified",1
"8684","cruelty",1
"8685","crumbs",1
"8686","crusader",1
"8687","crush",1
"8688","crushing",1
"8689","crutch",1
"8690","crybaby",1
"8691","cryin",1
"8692","cst",1
"8693","cstmarches",1
"8694","ctleg",1
"8695","cucks",1
"8696","cuddles",1
"8697","culpable",1
"8698","cultists",1
"8699","cultu",1
"8700","cur",1
"8701","cursing",1
"8702","curtis",1
"8703","cushy",1
"8704","cuteee",1
"8705","cutler",1
"8706","cuts",1
"8707","cwru",1
"8708","cya",1
"8709","cycle",1
"8710","daca",1
"8711","daddy’s",1
"8712","daddysboy",1
"8713","dads",1
"8714","dailytweet",1
"8715","dalton",1
"8716","daltonhighschool",1
"8717","dalyon",1
"8718","dam",1
"8719","dammit",1
"8720","damned",1
"8721","dan",1
"8722","dana.even",1
"8723","danaloesch",1
"8724","dangelomcdade",1
"8725","dankness",1
"8726","dar",1
"8727","daresists",1
"8728","darkandstormy",1
"8729","darts",1
"8730","datee",1
"8731","daughter's",1
"8732","davi",1
"8733","davidandemma",1
"8734","davidandemmavsgoliath",1
"8735","davidbonespursdennyson",1
"8736","day's",1
"8737","dayenu",1
"8738","daykeepputting",1
"8739","dayofrest",1
"8740","dayour",1
"8741","db",1
"8742","dbase",1
"8743","dc.read",1
"8744","dc2",1
"8745","dc3",1
"8746","ddlovato",1
"8747","dea",1
"8748","dead2016",1
"8749","deadlas",1
"8750","deadliest",1
"8751","deadline",1
"8752","deadnewtown",1
"8753","deadorlando",1
"8754","deads",1
"8755","deadsan",1
"8756","deadstupid",1
"8757","deafened",1
"8758","dealin",1
"8759","deals",1
"8760","dearest",1
"8761","deathcult",1
"8762","deb",1
"8763","debacle",1
"8764","debati",1
"8765","deborah",1
"8766","debunk",1
"8767","decade",1
"8768","decadesone",1
"8769","decal",1
"8770","deceptions",1
"8771","deciding",1
"8772","decision’s",1
"8773","decisive",1
"8774","decki",1
"8775","declared",1
"8776","decliningservice",1
"8777","decoloniz",1
"8778","decree",1
"8779","deemed",1
"8780","deepstate",1
"8781","deer",1
"8782","defamation",1
"8783","defective",1
"8784","defendthesecond",1
"8785","defense.what",1
"8786","defenseless",1
"8787","defensive",1
"8788","defiant",1
"8789","defied",1
"8790","definantely",1
"8791","defining",1
"8792","definite",1
"8793","definitel",1
"8794","definition",1
"8795","definitions",1
"8796","deflect",1
"8797","degree",1
"8798","deign",1
"8799","deitsch",1
"8800","delanytarr",1
"8801","delicious",1
"8802","delighted",1
"8803","deliver",1
"8804","delivering",1
"8805","delraybeach",1
"8806","delusion",1
"8807","delusional",1
"8808","demagogue",1
"8809","demagoguery",1
"8810","demandin",1
"8811","demeaning",1
"8812","demexit",1
"8813","demilitarize",1
"8814","demilovato",1
"8815","democr",1
"8816","democracry",1
"8817","democracy.is",1
"8818","democratend",1
"8819","demonizing",1
"8820","demons",1
"8821","demonstrates",1
"8822","demonstrating",1
"8823","demostration",1
"8824","demwave",1
"8825","denial",1
"8826","denied",1
"8827","deniers",1
"8828","denigrated",1
"8829","denigrating",1
"8830","denounced",1
"8831","denton’s",1
"8832","dentontx",1
"8833","dentures",1
"8834","denying",1
"8835","departments",1
"8836","departure",1
"8837","depend",1
"8838","depicted",1
"8839","deplorabl",1
"8840","deplorablegop",1
"8841","deplorables",1
"8842","deposit",1
"8843","depraved",1
"8844","depressed",1
"8845","depressing",1
"8846","depriving",1
"8847","derailed",1
"8848","derailing",1
"8849","deranged",1
"8850","des",1
"8851","descended",1
"8852","description",1
"8853","desecrate",1
"8854","desensitised",1
"8855","deserv",1
"8856","design",1
"8857","designer",1
"8858","desmond",1
"8859","desperation",1
"8860","destinedtodance",1
"8861","destroythenra",1
"8862","destruc",1
"8863","destructions",1
"8864","detail",1
"8865","details",1
"8866","detective",1
"8867","detectors",1
"8868","deter",1
"8869","detergent",1
"8870","determine",1
"8871","detroit's",1
"8872","devastated",1
"8873","develop",1
"8874","developing",1
"8875","development",1
"8876","developments",1
"8877","devoid",1
"8878","devotion",1
"8879","dfg",1
"8880","diagnosis",1
"8881","dialogue",1
"8882","dichotomy",1
"8883","dick's",1
"8884","dick’s",1
"8885","dickssportinggoods",1
"8886","dicky",1
"8887","dictate",1
"8888","dictators",1
"8889","diego.all",1
"8890","dies",1
"8891","dietsch",1
"8892","dif",1
"8893","differe",1
"8894","differences",1
"8895","difficul",1
"8896","digitalglobe",1
"8897","digitally",1
"8898","digitaltransformation",1
"8899","dignify",1
"8900","dignity",1
"8901","dih",1
"8902","dim",1
"8903","dimin",1
"8904","diminish",1
"8905","diminishing",1
"8906","dimwit",1
"8907","dingle",1
"8908","dining",1
"8909","dinosaur's",1
"8910","directed",1
"8911","directl",1
"8912","dirigo",1
"8913","dirty2019",1
"8914","dirtydining",1
"8915","disa",1
"8916","disability",1
"8917","disappear",1
"8918","disappoint",1
"8919","disappointing",1
"8920","disaster",1
"8921","discarded",1
"8922","disciples",1
"8923","discipline",1
"8924","discourage",1
"8925","discouraged",1
"8926","discredited",1
"8927","discriminated",1
"8928","discrimination",1
"8929","discu",1
"8930","disenfranchised",1
"8931","disgruntled",1
"8932","disgust",1
"8933","dishonest",1
"8934","dishwasher",1
"8935","dismal",1
"8936","dismissed",1
"8937","dismissing",1
"8938","disney",1
"8939","disorganized",1
"8940","disparaged",1
"8941","disparaging",1
"8942","displaying",1
"8943","displeased",1
"8944","disregard",1
"8945","disregards",1
"8946","disrespect",1
"8947","disrespectf",1
"8948","disseminating",1
"8949","distinction",1
"8950","distric",1
"8951","distrusting",1
"8952","disturbi",1
"8953","dittoheads",1
"8954","divergequite",1
"8955","diversityisourstrength",1
"8956","dloesch",1
"8957","dnc",1
"8958","dnt",1
"8959","dobbs",1
"8960","dobetter",1
